"Rzeczywista","Przewidziana","P_BARBUNYA","P_BOMBAY","P_CALI","P_DERMASON","P_HOROZ","P_SEKER","P_SIRA"
"CALI","CALI",0.00743932796338139,5.84312928782385e-12,0.992559365235412,9.18178258544903e-07,1.78941677989823e-08,1.57006205836917e-14,3.70722921680098e-07
"CALI","CALI",0.000466819000824919,3.2084434317915e-14,0.999533086889513,1.11800145570511e-08,8.28749526316536e-08,1.34567621824966e-22,5.46628077989173e-11
"CALI","CALI",0.241591263810097,7.99199448959134e-18,0.758268049898154,4.9425597277605e-08,0.000140549512096572,3.64696767609201e-14,8.73540191550976e-08
"CALI","CALI",0.000116094833551886,4.12956651386911e-11,0.999883898936853,6.03729974186848e-09,1.5087895144074e-10,4.22937864497197e-27,1.20932725015878e-13
"CALI","CALI",0.000132037196830759,7.8015791128089e-14,0.999867957873713,1.57082671552951e-09,3.35818078752631e-09,4.18960509947476e-26,3.70525719616446e-13
"CALI","CALI",4.17722501773784e-08,1.44633200138826e-14,0.999999921135095,8.14250466373607e-11,3.70094250062684e-08,2.69161461032275e-26,1.79085339443113e-12
"CALI","CALI",0.000348991193631627,2.52925944361203e-18,0.999233023518948,4.54540267120664e-09,0.000417913856296513,2.35225636582227e-14,6.68856979086233e-08
"CALI","CALI",0.000118078607041426,3.63861220989916e-17,0.999493852619237,3.02281014058914e-09,0.000388055239617444,1.40543037588938e-13,1.0511153496754e-08
"CALI","CALI",0.0933074752802103,1.12230592070273e-14,0.906692340742523,6.66826101390396e-08,2.82361866186579e-09,2.61672424701153e-12,1.14468410425965e-07
"CALI","CALI",0.000480304168478936,1.10485674790884e-08,0.999518923507271,7.51197258462564e-07,9.75414299595795e-09,1.49480554229827e-20,3.24280731406635e-10
"CALI","CALI",0.000203802821374587,7.83894516011112e-06,0.999787884418916,4.73638618061351e-07,1.745646700259e-10,2.46562003396462e-23,1.36648035142402e-12
"CALI","CALI",0.000543001466488592,1.93804898915845e-16,0.996598356460899,1.2297943624904e-07,0.00285550112369439,7.68938827855747e-14,3.01796940513768e-06
"CALI","CALI",0.000103441781455596,3.75981853560909e-09,0.999896373586304,1.78955066866145e-07,1.83104928719168e-09,1.44557176882096e-22,8.63052291777142e-11
"CALI","CALI",0.0295541348234652,1.02444292744151e-15,0.970445782151688,2.33154715530363e-08,3.91149235183908e-10,2.38935894789664e-14,5.9318200787711e-08
"CALI","CALI",0.00020943088644421,3.14129465565016e-12,0.999790567835923,1.14840422016417e-09,1.26064212895304e-10,4.07086704656975e-29,2.25493795902688e-14
"CALI","BARBUNYA",0.795386468380685,2.33223088176804e-10,0.204606516155146,4.03527063825668e-06,3.80387128943355e-09,4.42051239187833e-08,2.93195131320819e-06
"CALI","CALI",0.000108839577573734,1.08920399723873e-07,0.999890963186933,8.82227521686315e-08,9.1930669292427e-11,4.95348644679527e-25,4.10730361350901e-13
"CALI","CALI",0.00358206010128264,5.23462211821514e-10,0.996410657368685,5.10893436241496e-06,1.93279405539205e-06,1.54632326479946e-15,2.40278151149434e-07
"CALI","CALI",0.000398401949616986,5.51618943575731e-16,0.999601542542901,4.64580025087919e-09,7.05898528134676e-09,5.27782714449178e-13,4.38021683950171e-08
"CALI","CALI",0.00213621645635726,4.70971927593806e-16,0.997792751171951,2.19456910754425e-07,6.65010957723033e-05,2.7482763286315e-14,4.31181898076806e-06
"CALI","CALI",0.0141244584551991,1.28360614320135e-14,0.985875112990057,1.63933127153018e-08,4.12141996437554e-07,6.99748159124436e-22,1.94220149198545e-11
"CALI","CALI",0.0287721883227856,5.9202347533866e-11,0.971219040775797,1.97083538300857e-06,1.72975218826782e-09,1.22770800641802e-09,6.79704937171418e-06
"CALI","CALI",0.00795371652493621,4.67692717502665e-16,0.992046262201985,6.68916177821024e-09,2.01080091886502e-09,6.63254217969554e-14,1.25730495737772e-08
"CALI","CALI",0.00136663374090353,1.62168380738923e-11,0.998633360273055,5.46714734760376e-09,5.02651372225397e-10,7.85246066867486e-27,2.57401658624306e-14
"CALI","CALI",0.270688394915343,1.06885629252975e-07,0.728975087744028,7.94954107988634e-05,8.0058354711073e-09,5.59915169028979e-06,0.000251307886675793
"CALI","CALI",1.27628872036188e-05,4.85221333128883e-12,0.999987231924026,3.09034005574137e-09,2.09297661375968e-09,2.71308603677251e-25,6.01260987466607e-13
"CALI","CALI",0.00455500476703095,1.85407682261712e-10,0.995444911720576,7.34030838162678e-08,9.92204310567636e-09,9.78850987793346e-23,1.85809361317729e-12
"CALI","CALI",0.0237804043784737,1.17486411594649e-10,0.976209599492288,2.21564029843791e-06,3.52649710158766e-09,4.75571611188533e-09,7.77208924053125e-06
"CALI","CALI",0.000192324437699244,4.34641002822509e-09,0.999807650185557,2.0951140258448e-08,7.9126319905428e-11,1.79039437783076e-26,6.67206754547989e-14
"CALI","CALI",0.000228458099946478,2.54662287304171e-15,0.999771289629841,1.25127530370541e-08,3.81491761062821e-09,1.55672952773362e-12,2.35940982936957e-07
"CALI","CALI",0.00348275952726392,1.07717635850129e-18,0.996102450052452,6.28855095544174e-09,0.000414775372929458,5.094295773879e-18,8.75880401179728e-09
"CALI","CALI",6.47313302421654e-06,1.12331309756939e-20,0.999993314044432,2.18586592911296e-12,2.12817555316045e-07,2.86268788086863e-16,2.80209004086848e-12
"CALI","CALI",2.41045038973523e-05,6.31130134575731e-12,0.999975886799683,6.61767923306994e-09,2.07051660215988e-09,1.04866226725828e-24,1.91210371899558e-12
"CALI","CALI",0.191371859426586,8.52953448864896e-08,0.808269312620026,8.43306321071123e-05,4.54888584834709e-09,2.4549329283899e-06,0.00027195254412205
"CALI","CALI",0.0706185935296895,5.95322385400596e-11,0.929375597302645,1.83130483927867e-06,3.17472453738426e-09,1.96921038841696e-09,3.97265935926862e-06
"CALI","CALI",0.0117541769318303,1.37897330805844e-13,0.988245528961653,8.36229500044596e-08,3.19975658308213e-09,1.25842986122919e-11,2.07271087868295e-07
"CALI","CALI",0.000167861859477633,4.63072072692697e-14,0.985775608399541,5.46963647753618e-07,0.0140428073490626,2.92914555618524e-11,1.31753989326777e-05
"CALI","CALI",0.000632200291157636,3.69331559510195e-08,0.999366982015884,7.79090992823233e-07,1.27901067636998e-09,1.36178276306309e-19,3.89798956386956e-10
"CALI","CALI",0.181543935253338,5.56559581575283e-13,0.818455641416941,2.49124898184113e-07,1.91901068889483e-09,1.94125305784019e-11,1.72265843309858e-07
"CALI","CALI",0.0279118883286043,4.60950981582592e-14,0.972088079060972,2.87330340109394e-08,3.31480570424941e-10,1.4334614969018e-15,3.54586106078979e-09
"CALI","CALI",0.000195370730422118,3.9076923258184e-14,0.998953923334155,6.28469512056593e-07,0.000837335127969459,9.51143936488736e-13,1.27423369507867e-05
"CALI","CALI",0.000523696699588075,1.20032919381896e-14,0.999473246560535,7.31937866431107e-08,2.9647792661254e-06,1.25954109690091e-18,1.87668118813827e-08
"CALI","CALI",0.00188167139677194,1.63500950272211e-15,0.998118307576611,5.03359993999286e-09,6.83481493484971e-09,4.40937031749301e-13,9.15775977592224e-09
"CALI","CALI",0.000356724213945508,4.29580791718376e-18,0.999643255809545,3.56167814134322e-10,1.83976818142594e-08,5.0111651343106e-15,1.22265473864155e-09
"CALI","CALI",2.49622243163657e-06,4.84197275843233e-15,0.999997501143951,1.30794087106205e-10,2.5027572875827e-09,2.32716851266763e-27,6.084630654624e-14
"CALI","CALI",0.000157508317073952,2.58658488537073e-18,0.999840770242785,5.90644948066964e-10,1.7182096588526e-06,4.22333496550216e-15,2.63983349105666e-09
"CALI","CALI",0.11778764643256,1.24433413321764e-08,0.882137827574031,2.43267488452631e-05,2.48346655858347e-09,1.25504992312475e-07,5.00588127634014e-05
"CALI","CALI",0.000907209583182221,1.06360287879227e-11,0.999092789195667,1.09671269862838e-09,1.13801318284461e-10,4.28528700816088e-29,6.90063949890401e-16
"CALI","CALI",0.00946664554190595,1.95553719288743e-11,0.990526728605091,1.069384088383e-06,1.66873618112164e-09,5.89911650250955e-10,5.55419071156692e-06
"CALI","CALI",7.72197622918471e-06,9.94990110516922e-13,0.999992277756288,1.39980624803594e-10,1.26506203340936e-10,6.59319468896378e-30,1.20939421851501e-15
"CALI","CALI",0.00302264875291306,3.37468834390126e-07,0.996974735634836,2.26967603207212e-06,7.94887851171050e-09,2.68204325482296e-18,5.18506142844749e-10
"CALI","CALI",0.000532088296522617,2.1349273935412e-13,0.999467377706502,5.75608792232763e-08,4.75464054130468e-07,7.61801602980343e-20,9.71828598307444e-10
"CALI","CALI",0.000753952237601393,1.05616284317985e-15,0.999246024946875,4.66875779101316e-09,6.84582342883113e-10,2.46245573559769e-14,1.74621578224028e-08
"CALI","CALI",0.00199339701364028,9.82976554248577e-13,0.998005934702497,2.30501728474249e-07,4.26260455028501e-07,1.06919431092385e-17,1.15206962134417e-08
"CALI","CALI",4.31155265392598e-06,3.65267019855715e-14,0.999995674008974,1.04471592187557e-09,1.33907498493649e-08,9.75147061421612e-25,2.87016253723835e-12
"CALI","CALI",0.000152779969649652,7.07531492035287e-13,0.999846815796202,1.52242930387999e-07,2.08683145130416e-07,1.48698641525847e-17,4.33073655643679e-08
"CALI","CALI",0.0314165541689938,1.0067272873372e-08,0.968503292292894,1.4841991255573e-05,2.71469779633846e-09,1.05649719282723e-07,6.51931151667755e-05
"CALI","CALI",0.329279790584848,6.09241035661895e-14,0.670720179754476,2.85701524360028e-08,6.4410587119498e-10,1.70911896647314e-15,4.46355048941377e-10
"CALI","CALI",0.0225744414354079,4.09181323237427e-13,0.977425397233516,1.07659010995523e-07,2.27624465135701e-10,2.74557890828056e-13,5.34437566360153e-08
"CALI","CALI",6.16288998610885e-06,2.47349494522985e-10,0.999993813841256,2.24088437423564e-08,6.03502699269367e-10,3.15269402224374e-24,9.06157557707429e-12
"CALI","CALI",7.24841219154401e-06,4.57255147845693e-21,0.999992666301894,2.26005335155668e-12,8.52804914469651e-08,2.38236632787964e-17,3.16345495334687e-12
"CALI","CALI",0.177899296617873,1.86357332341759e-10,0.822098756636448,1.54934265210913e-06,6.78802894181836e-10,1.1430634117158e-10,3.96423560181115e-07
"CALI","CALI",1.23138885014687e-08,2.70533784014057e-20,0.999999856488111,3.5464706553097e-13,1.31196342835779e-07,1.2805271845933e-16,1.30277239771077e-12
"CALI","CALI",0.0131073762454114,1.90210198397047e-10,0.986886093271053,1.81935481849518e-06,7.26948374166082e-10,4.56504915127411e-10,4.70975505336897e-06
"CALI","CALI",0.109841590158448,6.50923167055456e-05,0.890083306104616,1.00005043959752e-05,1.09628809889896e-11,5.08853699330179e-12,1.08997837036934e-08
"CALI","CALI",7.99392578303323e-05,1.31882448817267e-12,0.999920060064501,4.32965249739915e-10,2.4337669858573e-10,2.55751822680461e-29,8.25594397467028e-15
"CALI","CALI",0.00213925225896898,8.88348548133606e-16,0.997834377505462,6.20977126840926e-08,2.62750378636398e-05,4.47697764451221e-17,3.30999916343009e-08
"CALI","HOROZ",2.00265319651003e-09,6.99168747037453e-16,0.154235363230013,2.08543769263225e-10,0.845764628284662,1.08795659312597e-10,6.16533189546691e-09
"CALI","CALI",4.87929726600337e-05,1.34214213142576e-12,0.999951206619086,3.15725182414547e-10,9.11855347162793e-11,8.57901931480586e-30,1.79397076325581e-15
"CALI","CALI",2.84581948964958e-06,1.98961553457301e-16,0.999995772640727,3.44709229567012e-10,1.38117521356545e-06,7.521827223848e-23,1.98604198723981e-11
"CALI","CALI",0.000377483595244934,1.73742576353065e-14,0.999622455116075,1.12737791514661e-08,1.73873797350045e-09,6.28506110697507e-13,4.82755165727142e-08
"CALI","CALI",0.0320773650368055,1.67306964978305e-14,0.967921757988275,1.95409465882044e-08,8.57422106251122e-07,2.36073271425127e-21,1.185001717794e-11
"CALI","CALI",7.98859095108451e-05,9.50544923472744e-14,0.999860916392619,2.86739050632029e-07,5.73948722619269e-05,1.95899814160888e-14,1.51608644303005e-06
"CALI","CALI",1.06044087922141e-05,1.80696412722012e-12,0.999989394560396,8.54192243546111e-10,1.74783499411191e-10,8.01750212483121e-28,2.94137345263383e-14
"CALI","CALI",0.000618878952566254,1.56570084477232e-06,0.999379523900122,3.14461598049473e-08,6.29189103051629e-15,3.11284625759361e-21,3.00934240700592e-13
"CALI","CALI",0.00535826381812129,8.3022453479006e-16,0.994641713489518,8.15078469984939e-09,5.1252326113839e-10,1.49065719346371e-14,1.40290375702003e-08
"CALI","CALI",0.000550565914050064,6.76136732606723e-11,0.99944839725457,7.10339801726003e-07,2.9789911082413e-07,5.14412621591929e-17,2.8524853803577e-08
"CALI","CALI",0.000255722744493403,1.34709003176539e-09,0.999744271942645,3.94495237235641e-09,2.08183920186176e-11,1.70679033725266e-28,7.67507938964681e-16
"CALI","CALI",4.73639102621487e-05,1.29832339488817e-10,0.999952561170868,6.86556289538315e-08,6.06594645724543e-09,3.49878440032346e-22,6.74623336495972e-11
"CALI","CALI",5.11198102673244e-05,1.22654572590817e-17,0.999947721793823,5.04688842710041e-11,1.15831469220754e-06,4.63120942810145e-13,3.02850044771468e-11
"CALI","CALI",0.00901614852695055,6.94617324016462e-16,0.990983849177977,2.11786023133035e-09,8.83590502312362e-11,1.53802758463203e-18,8.88530573878105e-11
"CALI","CALI",0.000310083590577872,1.49521559032014e-11,0.999689914070792,2.06063242239578e-09,2.63042470656953e-10,2.09904381220973e-27,3.61725323672154e-15
"CALI","CALI",0.000739489668951741,2.29519777335768e-16,0.999260494413136,2.69941151086405e-09,2.60559010798437e-09,4.76485889424307e-14,1.06128625544433e-08
"CALI","CALI",1.90919607902365e-05,9.90277758806627e-12,0.999980907605855,4.05181491166724e-10,1.82699937766793e-11,6.39948769666623e-30,4.97466906559517e-16
"CALI","CALI",7.21587930684384e-05,1.70249888234047e-11,0.999927693841376,7.37185931795429e-08,7.32835135831857e-08,1.36298274174499e-20,3.46423933352012e-10
"CALI","CALI",0.00172513795390438,5.23322945273564e-16,0.99827484503805,4.54594780739422e-09,7.96195201381698e-10,1.83585926724323e-14,1.1665883546687e-08
"CALI","CALI",3.24387252641391e-05,7.77812865195402e-12,0.999967560736926,4.35661455461539e-10,9.43696563951672e-11,4.93875406361499e-29,6.59285465543713e-16
"CALI","CALI",0.0226244003042644,5.71224351342864e-09,0.977336991945598,9.23750782710397e-06,1.46018484676673e-09,2.08754067391944e-08,2.93421944756867e-05
"CALI","CALI",0.000832366175939465,3.77936406888701e-15,0.999167620916274,4.2743051179909e-09,2.24591168207268e-09,1.37673185324234e-13,6.38742821568341e-09
"CALI","CALI",2.00404928992761e-05,2.74772822241846e-07,0.999979620643215,6.40473501534108e-08,4.33979867847614e-11,2.99907187262656e-25,3.15159196160314e-13
"CALI","CALI",0.00230830315975055,4.0308200458332e-13,0.997691444508237,9.39647574116177e-08,8.26766232247267e-09,1.08100822885792e-12,1.50098108617146e-07
"CALI","CALI",5.6331475292883e-05,3.94975177722216e-08,0.99994354744533,8.12289750611896e-08,3.51465596442701e-10,7.91170079759397e-24,1.41818308117731e-12
"CALI","CALI",0.0404765415106435,1.58206421163153e-09,0.959498952350171,6.40028280705412e-06,4.67859415952893e-09,4.46563266798321e-08,1.80549393932757e-05
"CALI","CALI",0.00106387232120049,3.87195625306831e-12,0.998934883909223,2.08168457284506e-07,9.87136694216195e-10,3.81142341669393e-11,1.03457199647905e-06
"CALI","CALI",0.0082827784136624,8.17516665162744e-16,0.991717207604342,6.44915254941764e-09,9.90964040501058e-10,2.50572646643479e-14,6.54185319766372e-09
"CALI","CALI",1.76808344979738e-05,9.39529474889112e-14,0.99998218968388,6.68843317279598e-09,1.22722376203868e-07,6.66375581999176e-22,7.07191505367946e-11
"CALI","CALI",0.00350755084816536,2.21381719775303e-12,0.996492183844116,9.52054593279884e-08,1.10012929802426e-08,1.42214386919929e-10,1.58956538335989e-07
"CALI","CALI",9.62877768259271e-06,4.1306816100861e-09,0.999990360378702,6.67999107677645e-09,3.29197752961133e-11,4.32844134046454e-27,2.29413745682924e-14
"CALI","CALI",0.0740545693209824,1.39039157712244e-11,0.92594419709997,6.23525338169192e-07,2.23843382146429e-09,1.88816478150549e-10,6.07612555336547e-07
"CALI","CALI",0.0131580269349363,3.02358932847753e-08,0.986841614561263,3.27512554531237e-07,2.36980633275218e-12,2.8000056896537e-15,7.52980166319403e-10
"CALI","CALI",0.00201672495855388,1.39744318579727e-13,0.997983140783861,3.74807880189213e-08,1.30951618626273e-09,2.21201467204067e-12,9.54649292770828e-08
"CALI","CALI",0.000722251771875976,2.30946177114623e-10,0.999277665289994,7.60650001897243e-08,6.63213277147557e-09,4.87286295845565e-22,1.00510494836056e-11
"CALI","CALI",0.0003883112860588,2.5788661710707e-12,0.999611688193407,4.28509972224575e-10,8.94448295111408e-11,7.10165771140201e-30,3.82066348795272e-16
"CALI","CALI",0.000216277383069566,4.50497787502518e-15,0.999768617517364,4.60077830780064e-08,1.48673409527196e-05,4.13402264116394e-14,1.9175078491999e-07
"CALI","CALI",0.000921359514792637,2.46196241386461e-10,0.999077832162728,5.82187429053395e-07,2.2250823479144e-07,5.6189602075634e-18,3.38061955119078e-09
"CALI","CALI",3.52489856790349e-06,5.73296272674381e-13,0.999996474860911,2.29540210902208e-10,1.03914949664287e-11,5.19558104467006e-31,1.61385209814152e-14
"CALI","CALI",1.03625461588264e-05,3.46842219415553e-14,0.999985294902319,8.20346236002612e-09,4.33373940027059e-06,2.63804560209324e-19,6.08625236041822e-10
"CALI","CALI",0.0456147796998244,8.87656773268972e-16,0.954385210001156,7.61430029729113e-09,2.65007353167162e-10,2.69053332195661e-15,2.41970785394176e-09
"CALI","CALI",7.1871251339377e-05,1.63590453821438e-13,0.999928094462605,7.49559661628368e-09,2.67735539057339e-08,5.77428499491984e-23,1.67415200066557e-11
"CALI","CALI",7.88094782144346e-05,3.63975640257492e-18,0.999921188874563,1.17561456461785e-10,1.31484721832628e-09,1.82143591200699e-16,2.14813876787744e-10
"CALI","CALI",6.73855312744154e-05,1.47922911936816e-15,0.999932600524085,1.77325602836839e-09,4.80629447354524e-09,1.85605072887919e-13,7.36490337565830e-09
"CALI","CALI",0.000169982445621575,1.49123586913746e-11,0.999829844835476,6.94740338240142e-08,1.03057160235483e-07,1.97262437127302e-20,1.72795846127986e-10
"CALI","CALI",3.87330395427187e-05,2.22914566752976e-12,0.99996126677111,1.72563677945624e-10,1.45546882024419e-11,5.57285406072652e-31,9.48724490433873e-17
"CALI","BARBUNYA",0.952685495824364,6.64127171501831e-11,0.0473134500386373,8.33802360351573e-07,2.60414143390271e-09,2.14676538107325e-08,1.96196430558301e-07
"CALI","CALI",0.000347959080547928,1.61148876148053e-11,0.999652024362459,1.64413381053045e-08,2.70796081278312e-11,2.34554686296682e-19,7.24607458442065e-11
"CALI","CALI",0.000426869846234479,2.34532120843099e-15,0.999573102096057,8.37840405828212e-10,2.72197000568632e-08,5.11512142589713e-25,1.65599489677233e-13
"CALI","CALI",0.000104674075471671,3.0342285946533e-10,0.999895317329373,8.14264602424429e-09,1.49045742035446e-10,1.76250652197838e-26,4.03850908466131e-14
"CALI","CALI",0.000139288819024482,2.9931481973503e-12,0.999860706405376,3.08098121522689e-09,1.69155235097072e-09,1.41334097059249e-25,7.26561753125579e-14
"CALI","CALI",9.83986282524329e-06,3.89195445892755e-12,0.99999015991368,2.14381709164379e-10,5.22069845660843e-12,3.42159633881118e-31,3.33446159260909e-16
"CALI","CALI",0.000916131156671167,2.2154155405926e-10,0.999083866610376,1.98908597448532e-09,2.23248150492798e-11,2.89941162204717e-29,1.47215481645214e-16
